,year,latitude,longitude,high
163980,2009,9.321175,80.771919,1000
163988,2009,9.304,80.7878,3000
163994,2009,9.300061999999999,80.792518,150
163997,2009,9.25,80.5499,300
164011,1989,6.343889,80.848889,300
164021,1990,7.4166669999999995,81.81666700000001,250
164023,1990,7.3694690000000005,81.793862,150
164028,1991,7.616667,81.716667,150
164067,2019,7.208056,79.83555600000001,102
164068,2019,6.9319440000000005,79.847778,122
164086,1989,7.0,81.0,120
164145,1990,7.6824,81.7334,140
164439,1989,7.75,81.4997,100
164464,1989,13.0,25.0,235
164465,1989,13.0,25.0,700
164466,1990,13.0,25.0,700
164467,1990,15.105229999999999,22.938822000000002,763
164470,1989,5.0,33.0,2700
164471,1989,8.6,33.066666999999995,1100
164480,1989,3.8833330000000004,31.666666999999997,101
164483,1989,12.0,34.0,150
164488,1989,6.803899,29.690969,612
164490,1989,6.803899,29.690969,213
164505,1990,3.8833330000000004,31.666666999999997,508
164512,1990,10.0066,32.697846999999996,113
164514,1990,6.803899,29.690969,142
164516,1990,5.0,29.0,321
164520,1990,8.0,28.0,137
164525,1990,6.803899,29.690969,354
164527,1990,8.0,28.0,121
164531,1990,10.0066,32.697846999999996,410
164532,1990,10.0066,32.697846999999996,150
164534,1990,4.47863,30.166161,156
164539,1990,4.426299,31.174934999999998,248
164540,1990,4.85,31.616667,140
164547,1991,11.0,30.0,109
164551,1991,4.914722,29.476944,3000
164555,1991,8.0,28.0,101
164556,1991,5.123724,30.913085,150
164557,1991,5.0,31.0,200
164558,1991,15.0,30.0,370
164567,1992,5.0,33.0,100
164568,1992,13.0,25.0,3000
164571,1992,15.0,30.0,512
164573,1992,4.85,31.616667,200
164585,1993,5.0,29.0,220
164586,1993,5.0,33.0,200
164587,1993,3.5672580000000003,30.873371999999996,144
164591,1993,3.6919440000000003,30.776389,329
164593,1994,5.0,33.0,200
164600,1995,5.0,33.0,1000
164609,1995,4.305833,33.022222,200
164613,1995,5.0,33.0,263
164614,1995,4.218356,32.0,156
164616,1996,3.7166669999999997,31.916666999999997,2000
164618,1996,5.0,33.0,116
164631,1997,11.7891,34.3592,300
164636,1997,3.5672580000000003,30.873371999999996,300
164637,1997,5.0,33.0,650
164638,1997,4.2730559999999995,31.017221999999997,650
164639,1997,4.0913889999999995,30.678611,800
164644,1997,4.0913889999999995,30.678611,200
164648,1997,6.803899,29.690969,601
164650,1997,8.0,28.0,743
164656,1997,4.85,31.616667,400
164661,1997,5.0,29.0,100
164664,1997,4.75,31.5,1000
164668,1997,4.413333000000001,32.567778000000004,230
164671,1998,7.7,28.0,768
164674,1998,7.7,28.0,200
164683,1998,4.0913889999999995,30.678611,800
164688,1998,12.0,34.0,218
164692,1998,11.7891,34.3592,300
164697,1998,10.160964,33.914514000000004,107
164698,1998,11.7891,34.3592,313
164706,1998,4.305833,33.022222,380
164709,1998,5.0,33.0,400
164737,1999,12.0,34.0,149
164741,1999,10.716667,33.483333,334
164746,1999,10.716667,33.483333,136
164747,1999,12.0,34.0,120
164751,1999,10.0,32.7,140
164764,2000,15.0,30.0,769
164767,2000,12.0,34.0,301
164768,2000,12.0,34.0,197
164771,2000,10.0,32.7,430
164773,2000,8.533414,28.109309999999997,266
164775,2000,10.160964,33.914514000000004,185
164785,2000,9.052387,29.095359000000002,227
164801,2001,5.0,33.0,630
164806,2001,12.0,34.0,187
164810,2001,12.0,34.0,150
164811,2001,10.2628,34.0116,150
164815,2001,8.0,28.0,400
164818,2001,9.035950999999999,29.478098,244
164823,2001,9.035950999999999,29.478098,150
164827,2001,9.035950999999999,29.478098,250
164837,2001,9.486944,31.037778000000003,152
164841,2001,9.233333,29.833333000000003,150
164842,2001,9.5,30.0,143
164843,2001,9.5,30.0,143
164847,2001,10.0,32.7,103
164850,2001,10.0,32.7,130
164851,2001,9.069444,30.884166999999998,124
164853,2002,10.0,32.7,310
164856,2002,9.233333,29.833333000000003,300
164859,2002,4.771667,33.590278000000005,200
164861,2002,5.0,33.0,1000
164868,2002,4.413333000000001,32.567778000000004,500
164869,2002,4.85,31.616667,500
164872,2003,9.149611,29.03166,120
164874,2004,7.783333,33.016667,204
164875,2004,10.0,32.7,114
164887,1997,10.85,34.333333,150
164892,1997,11.4065,34.6705,212
164959,2000,15.457,36.4001,162
164964,2000,16.633333,36.6,110
164966,2000,15.457,36.4001,534
164974,2002,12.0,34.0,300
164977,2003,15.083332999999998,23.25,717
164981,2004,15.0,22.8,440
165002,2008,15.636110999999998,32.437222,136
165004,2008,15.636110999999998,32.437222,200
165005,2008,15.636110999999998,32.437222,200
165009,2009,12.0,25.633333,145
165029,2010,13.999494,22.618113,108
165031,2010,12.383333,25.616667,102
165032,2010,12.383333,25.616667,102
165036,2010,13.0,25.0,275
165055,2003,13.0,25.0,250
165056,2003,13.633332999999999,25.35,100
165057,2003,14.2,24.666667,500
165058,2003,15.0,22.8,250
165061,2003,14.6,24.583333,200
165067,2003,15.0,22.8,257
165069,2004,12.383333,25.616667,216
165070,2004,13.22,22.48,130
165072,2004,15.0,22.8,660
165075,2004,13.166667000000002,24.366667,700
165076,2004,11.294261,23.192944,120
165078,2004,13.0,25.0,280
165079,2004,13.0,23.0,200
165080,2004,12.05,24.883333,400
165081,2004,12.630556,25.697778,125
165085,2004,13.633332999999999,25.35,140
165086,2004,13.166667000000002,24.366667,127
165087,2004,12.05,24.883333,295
165128,2008,13.0,23.0,200
165151,2010,13.080908,24.51944,350
165243,2006,14.416667000000002,25.15,700
165245,2006,13.55,22.53,1500
165252,2006,14.2,24.666667,217
165273,2008,13.6,26.7,164
165275,2008,16.0,26.0,200
165295,2011,9.06944,30.88417,110
165309,2002,4.305833,33.022222,267
165311,2002,4.75,31.5,414
165313,2002,5.0,33.0,144
165332,2004,4.85,31.616667,120
165389,1989,11.4,29.133333,150
165390,1989,12.6063,32.8357,1000
165391,1990,12.0,30.75,200
165395,1990,10.85,30.3,100
165397,1991,10.85,30.3,100
165398,1991,11.07,29.8245,250
165399,1992,4.85,31.616667,200
165401,1992,12.0,30.75,200
165406,1992,12.4361,31.4535,300
165410,1992,11.966667,29.5,100
165412,1992,4.85,31.616667,300
165413,1992,4.85,31.616667,400
165416,1992,12.0,30.75,100
165420,1992,11.25,30.516666999999998,1000
165429,1993,8.774581,27.394256,178
165431,1993,9.214847,28.986194,300
165432,1993,10.628611,29.97,100
165433,1994,12.0,30.75,228
165435,1994,11.218611,30.517221999999997,113
165437,1994,12.0,30.75,100
165478,1997,13.0,23.0,450
165479,1997,13.45,22.45,500
165480,1998,13.48,22.97,108
165481,1998,13.666667000000002,22.466667,107
165482,1998,13.183333,22.466667,108
165483,1998,13.0,23.0,107
165484,1998,7.7,28.0,400
165485,1998,15.588056,32.534167,129
165488,1998,9.078888000000001,28.57,120
165489,1998,9.116667,26.966666999999998,200
165492,1999,13.45,22.45,970
165505,2000,10.0,32.7,200
165507,2000,15.457,36.4001,200
165529,2003,13.0,25.0,398
165530,2003,13.0,25.0,294
165533,2003,13.0,25.0,2174
165537,2003,13.0,25.0,2138
165544,2003,13.45,22.45,300
165546,2003,11.0,25.0,150
165547,2003,15.083332999999998,23.25,120
165549,2003,13.0,25.0,2663
165554,2003,13.0,25.0,622
165560,2003,13.0,23.0,160
165563,2003,13.0,25.0,698
165567,2003,13.0,25.0,1488
165574,2003,13.2,23.183332999999998,170
165575,2004,11.0,25.0,250
165576,2004,13.0,25.0,1067
165580,2004,14.2,24.666667,100
165584,2004,13.999494,22.618113,100
165587,2004,12.166667,23.916667,1715
165588,2004,13.0,25.0,2671
165589,2004,13.2,23.183332999999998,130
165595,2004,12.266667,23.916667,636
165604,2004,13.0,25.0,4063
165607,2004,9.666667,31.333333000000003,164
165610,2004,12.066667,22.583333,145
165611,2004,12.483333,23.266667,120
165618,2004,13.0,25.0,455
165628,2004,13.0,25.0,1117
165634,2004,11.516667,25.066667000000002,150
165644,2004,13.0,25.0,389
165647,2004,13.0,25.0,194
165656,2004,12.516667,24.9,200
165657,2004,13.0,25.0,173
165662,2005,13.0,25.0,302
165665,2005,12.633333,25.133333,105
165667,2005,13.05,25.183332999999998,100
165668,2005,13.05,25.183332999999998,100
165746,2011,13.5,32.4,204
166298,1992,8.13,31.54,130
166334,1995,8.516667,33.45,210
166336,1997,9.0,28.35,142
166337,1997,10.55,34.283333,300
166338,1997,11.00795,34.418886,300
166377,2006,13.833332999999998,24.733333,100
166407,2002,4.042222,32.797778,350
166408,2002,4.173889,32.753056,120
166447,2008,3.8833330000000004,31.666666999999997,136
166536,2001,15.083332999999998,23.25,125
166539,2002,11.0,25.0,130
166544,2003,13.0,25.0,310
166547,2003,13.0,25.0,370
166549,2003,13.933333,22.833333,400
166550,2003,13.0,25.0,1782
166554,2003,13.0,25.0,2686
166557,2003,13.0,25.0,2837
166559,2003,13.266667000000002,22.216667,240
166560,2003,13.0,25.0,778
166564,2003,13.0,25.0,896
166565,2003,13.0,25.0,1910
166567,2004,13.0,25.0,1673
166569,2004,13.0,25.0,5041
166574,2004,13.0,25.0,5014
166578,2004,13.0,25.0,100
166582,2004,13.0,25.0,420
166588,2004,13.0,25.0,1214
166600,2004,13.0,25.0,381
166605,2004,13.0,25.0,225
166611,2004,13.0,25.0,312
166613,2005,13.0,25.0,134
166641,2006,10.85,25.166667,200
166675,1991,6.233333,31.566667,1360
166677,1991,6.830169000000001,31.27508,600
166695,2007,11.0,25.0,200
166706,2006,10.716667,25.133333,150
166710,2015,11.08,25.575,176
166712,2005,12.883333,23.466667,260
166713,2003,13.0,23.0,186
166720,2006,7.4,32.4,150
166722,2009,7.4,32.4,267
166724,2009,7.0489999999999995,33.0,433
166726,2009,7.65,33.05,250
166727,2009,7.5833330000000005,32.833333,185
166731,2011,6.8,33.1333,500
166734,2009,7.75,31.416666999999997,167
166738,1996,5.0,33.0,150
166740,1997,4.218356,31.998685,100
166753,2013,11.316667,26.983333000000002,113
166769,2014,11.3,26.633333,323
166773,2015,11.583333,26.533333000000002,215
166787,2009,11.0,30.0,264
166799,2012,11.2,27.27,116
166820,2006,12.630556,25.697778,100
166827,1992,3.9,33.633333,200
166832,1993,13.0,29.5,108
166834,2014,12.0,28.15,150
166835,2014,12.0,28.15,133
166842,2010,9.548,28.42,140
166849,1993,8.07,33.07,1001
166871,1989,13.166667000000002,24.366667,1500
166872,1989,11.0,25.0,340
166873,1989,13.0,25.0,460
166874,1989,12.05,24.883333,100
166879,1993,5.033333,32.45,114
166880,1991,6.233333,31.566667,1000
166883,1992,8.0,32.0,1000
166885,1993,5.033333,32.45,200
166887,1993,7.908333,31.889444,500
166888,1993,8.116667,31.433333,500
166892,1993,7.908333,31.889444,1165
166893,1993,7.908333,31.889444,1074
166900,1994,6.54772,30.057165,150
166909,2000,9.052387,29.095359000000002,250
166921,1998,9.5,30.0,162
166925,1999,9.5,30.0,202
167015,2005,15.588056,32.534167,111
167054,2011,12.0,34.0,100
167084,2016,11.15,34.1,200
167127,2011,9.22,29.22,104
167137,2011,9.22,29.22,151
167147,2011,7.3333,31.416,100
167171,2012,11.0,30.0,150
167200,2012,11.5,24.666667,100
167221,2012,13.5,24.9,137
167252,2013,11.15,34.1,1042
167275,2013,11.5,24.666667,200
167276,2013,11.5,24.666667,100
167293,2013,12.05,24.883333,100
167299,2013,12.143723,30.789585,411
167322,2013,13.633329999999999,25.35,200
167342,2014,11.15,34.1,1223
167346,2014,10.502016000000001,29.995458000000003,290
167381,2014,11.016667,29.716666999999998,114
167413,2015,10.84747,30.6363,102
167415,2015,11.053248,29.901493,115
167463,2015,10.795115,24.460542,723
167497,2015,11.51,34.157,202
167521,2016,12.94996,24.25816,250
167528,2016,12.94996,24.25816,190
167567,2016,13.079031,24.319189,159
167580,2016,13.084769999999999,23.973879999999998,174
167588,2017,15.25,24.216667,107
167589,2017,11.166667,26.5,107
167598,2012,11.0,30.0,240
167599,2012,11.0,30.0,400
167600,2012,11.0,30.0,112
167603,2013,13.6,23.45,101
167604,2013,13.8,23.7,312
167605,2013,16.0,25.5,263
167627,2013,11.5,24.666667,138
167631,2013,11.0933,23.245,163
167632,2013,11.124528,22.959498,128
167638,2013,11.124528,22.959498,113
167639,2013,12.366667,23.133333,134
167677,2014,14.616666,25.183332999999998,151
167678,2014,14.211139999999999,24.67255,153
167682,2015,13.287451999999998,24.647945,253
167684,2015,10.3918,25.4724,147
168228,2014,34.829167,40.699444,230
168230,2014,34.824883,40.673989,200
168231,2014,34.780623999999996,40.721539,462
168339,2015,35.0,38.0,264
168530,2015,36.890952,38.353471,239
168853,2016,35.361508,35.921702,137
169055,2017,34.22956,37.24066,116
169112,2018,34.56,40.92,600
169816,2011,35.63106,36.45987,111
170006,2012,35.181893,36.559236,100
170125,2012,33.459018,36.232879,154
170221,2012,33.430285999999995,36.3439,107
170563,2013,34.726818,36.723391,111
170729,2013,35.125,35.948611,155
170772,2013,36.07696,37.372512,191
171231,2011,34.926532,36.732381,100
171380,2011,35.63106,36.45987,100
171413,2012,35.0,38.0,8669
171642,2012,34.726818,36.723391,138
172313,2012,35.0,38.0,317
173649,2012,36.082404,36.498022999999996,109
174353,2012,35.271809999999995,36.50395,220
174577,2012,33.446314,36.338065,108
176136,2012,32.751111,36.305278,373
176435,2012,33.459018,36.232879,212
180534,2012,36.121944,36.888888,307
181515,2012,34.936389,36.456944,200
182035,2012,35.26014,36.60581,200
182405,2012,34.726818,36.723391,400
182521,2013,35.0,38.0,14288
182591,2013,35.0,38.0,149
183079,2013,35.0,38.0,378
184093,2013,36.201240999999996,37.161173,147
185049,2013,36.198572999999996,37.224598,150
185865,2013,36.17135,37.03907,101
188957,2013,33.43998,36.15956,123
193714,2013,36.17135,37.03907,150
195057,2013,33.528426,36.352354,698
197656,2013,34.31325,36.92525,103
197880,2013,34.24168,37.05843,124
198659,2013,33.513364,36.291575,150
199673,2013,36.201240999999996,37.161173,108
200305,2014,35.0,38.0,15808
202780,2014,33.48464,36.60839,152
205182,2014,35.0,38.0,201
205373,2014,35.0,38.0,223
205400,2014,34.726818,36.723391,168
210074,2014,34.726818,36.723391,103
211723,2014,35.614444,36.656389000000004,131
212091,2015,35.0,38.0,10796
212887,2015,36.32792,37.12265,106
213667,2015,35.0,38.0,156
214040,2015,35.0,38.0,108
214470,2015,35.0,38.0,158
215001,2015,35.0,38.0,230
215142,2015,35.81426,36.32062,208
217144,2015,33.572264000000004,36.401811,121
217884,2015,35.982915999999996,36.70221,114
220286,2016,35.0,38.0,10553
220454,2016,35.73451,35.96055,114
220896,2016,36.358583,37.010667,153
221003,2016,36.346610999999996,37.092139,141
224742,2016,36.201240999999996,37.161173,134
224817,2016,36.201240999999996,37.161173,105
224964,2016,36.201240999999996,37.161173,459
225471,2017,35.0,38.0,663
226117,2017,35.0,38.0,287
226356,2017,35.0,38.0,275
226808,2017,35.0,38.0,139
227845,2017,35.0,38.0,113
228060,2018,35.0,38.0,171
228188,2018,35.75,36.94,136
228411,2018,35.0,38.0,227
228955,2018,33.5,36.44,227
229110,2018,33.5,36.44,264
229476,2018,32.85,36.21667,227
230445,2019,35.3896,36.4867,112
230557,2019,35.305659999999996,36.51962,100
230612,2019,35.379444,36.537777,113
232506,2015,36.890952,38.353471,116
232593,2015,35.85682,39.13275,200
232714,2012,33.48709,36.34449,100
232899,2017,36.161389,37.061944,126
233143,2014,35.0,38.0,158
233194,2014,36.257608000000005,36.896907,159
233522,2014,36.397278,39.266119,100
233618,2014,35.761668,40.768923,105
233722,2013,35.0,38.0,247
233777,2013,34.31325,36.92525,104
233848,2014,35.0,38.0,2186
234001,2014,34.8894,37.93,335
234005,2014,34.8894,37.93,314
234032,2014,35.992778,39.025556,133
234126,2014,35.754721999999994,38.566666999999995,247
234146,2014,35.754721999999994,38.566666999999995,170
234165,2014,35.751321999999995,38.523638,250
234399,2014,35.952829,39.007878999999996,220
234459,2014,35.283094,40.170863,134
234525,2015,35.0,38.0,3303
234835,2015,34.8846,38.87491,125
235699,2015,36.186944,37.583056,101
235953,2016,35.0,38.0,4010
236024,2016,35.386671,40.086365,177
236246,2016,33.446314,36.338065,138
237108,2016,34.5624,38.28402,115
237179,2017,35.0,38.0,1049
237204,2017,34.424009999999996,38.6458,259
237212,2017,35.335876,40.140844,191
237352,2017,35.0,38.0,161
237574,2017,35.0,38.0,101
237722,2017,35.35983,38.790684999999996,314
237851,2017,35.36821,39.676320000000004,200
237912,2017,35.001020000000004,37.40955,134
238039,2017,34.424009999999996,38.6458,415
238040,2017,34.856496,40.304136,341
238069,2017,35.0,38.0,100
238185,2017,34.376389,40.152221999999995,119
238267,2017,34.45,40.918611,428
238312,2017,34.8,40.64,112
238449,2018,35.0,38.0,125
238563,2018,32.8,35.85,343
238570,2018,32.76667,36.85,313
238838,2020,35.0,38.0,576
239277,2016,36.528153,37.954954,402
239428,2016,36.634446999999994,38.010831,203
240352,2017,35.952829,39.007878999999996,153
240358,2017,35.952829,39.007878999999996,960
240463,2017,35.02089,40.453455,120
240674,2017,34.829167,40.699444,100
240738,2017,35.952829,39.007878999999996,127
240806,2017,35.952829,39.007878999999996,339
241577,2018,34.692602,40.825579,137
241837,2019,34.458611,40.950556,300
242152,2016,36.7,38.95,104
242210,2016,36.369721999999996,37.514925,154
242327,2015,36.75678,41.399429999999995,175
242397,2015,36.655559999999994,40.37079,170
242408,2015,36.655559999999994,40.37079,104
242427,2015,36.850336,40.070555,104
244175,2017,35.35,38.13,261
244305,2017,35.421944,36.679167,186
244460,2018,35.0,38.0,148
244789,2016,33.5,36.44,160
244791,2016,33.5,36.44,170
244792,2016,33.5,36.44,139
244953,2019,36.712169,40.076699,175
245309,2018,36.548912,36.792947,516
245412,2018,36.548912,36.792947,110
245553,2018,36.548912,36.792947,515
245701,2018,36.25,37.616667,128
246155,2013,35.59687,36.111979999999996,102
246235,1992,38.56,68.773889,3421
246252,1993,37.66101,69.62849,202
246258,1993,37.525259999999996,69.33277,100
246271,1993,37.8,70.0,150
246300,1994,38.0,73.0,300
246338,1995,38.889034,71.122508,150
246350,1996,38.889034,71.122508,129
246351,1996,38.889034,71.122508,700
246352,1996,38.69529,70.48422,1000
246374,1996,38.889034,71.122508,200
246432,1998,40.28256,69.62216,100
246435,1998,40.28256,69.62216,138
246462,2010,39.23491,70.35998000000001,100
246494,1992,37.833994,68.781858,100
246495,1992,37.833994,68.781858,300
246497,1992,37.833994,68.781858,100
246498,1992,37.833994,68.781858,150
246503,1992,37.833994,68.781858,800
246504,1992,37.833994,68.781858,200
246509,1992,38.56,68.773889,175
246544,1989,17.128889,98.380556,177
249648,1992,37.440736,42.852362,129
249755,1992,37.074345,44.316788,214
249820,1993,39.083333,40.833333,150
249976,1993,37.49865,43.959756,250
250174,1994,37.890868,42.526891,305
250281,1994,37.890868,42.526891,100
250714,1995,39.0,35.0,706
251390,1996,38.923396000000004,42.828274,583
251567,1997,37.369444,42.344167,166
251922,1998,37.563178,43.165831,178
251979,1998,37.890868,42.526891,117
254217,2015,39.911652000000004,32.840305,102
254349,1993,39.0,35.0,935
254700,2016,39.911652000000004,32.840305,244
254702,2016,41.013611,28.955,108
254719,1989,1.4875,32.845,100
254724,1989,1.75732,33.22576,300
254728,1990,1.41667,34.0,300
254744,1989,2.75,32.0,370
254754,1991,3.5,33.0,400
254755,1991,3.483994,32.822519,180
254756,1991,2.766667,32.305556,155
254788,1996,2.75,32.0,130
254807,1996,3.5,33.0,140
254815,1996,3.5,33.0,160
254839,1997,2.75,32.0,251
254861,1998,3.5,33.0,100
255092,2003,3.5,33.0,364
255187,2004,3.5,33.0,170
255237,2004,3.5,33.0,147
255574,1997,0.16667,30.0,120
255606,1998,0.23,29.988333,100
255805,1995,3.245,32.141110999999995,250
255812,1996,2.255633,32.241428000000006,110
255822,1996,2.689116,33.006836,115
255857,1997,3.55004,32.75057,206
255858,1997,3.415278,32.595,206
256024,2003,1.676969,33.809771999999995,100
256073,2004,2.41667,32.94278,400
256332,1999,3.333333,34.0,400
256439,2014,48.397804,37.843767,250
256442,2014,48.138378,38.639032,298
256470,2014,48.028278,38.765611,100
256485,2014,48.14,37.74,150
256489,2014,47.926,38.194,566
256504,2014,48.92,39.02,208
256520,2014,48.440496,38.815079,250
256527,2014,48.6333,38.5167,200
256542,2014,48.15,38.65,312
256586,2014,48.15,38.65,306
256593,2014,48.15,38.65,431
256648,2014,48.15,38.65,117
256659,2015,48.15,38.65,171
256660,2015,48.15,38.65,177
257881,2001,38.877129,-77.101913,189
257885,2001,40.712777,-74.005833,2753
257895,2000,38.85,67.916667,108
257921,1992,10.488011,-66.879193,165
257926,1989,8.0,-66.0,384
258695,1994,10.63167,-71.64056,127
258974,2012,13.088611,45.364722,217
259367,2014,15.5,47.5,309
259619,1994,15.659398000000001,43.943852,400
259622,1994,12.833333,44.916667,397
259623,1994,13.088611,45.364722,549
259643,1994,12.779444,45.036667,218
259649,1994,12.779444,45.036667,200
259654,1994,16.0,49.0,200
259762,2014,14.415097,44.837089,142
259789,2014,16.230218,43.909834000000004,120
259798,2014,16.230218,43.909835,100
259821,2015,17.397132,43.477426,500
260124,2015,13.319453,43.244799,131
260179,2015,17.397132,43.477426,180
260237,2016,16.273391,43.268464,119
260336,2016,15.354722,44.206666999999996,140
260432,2017,13.519984,43.427981,109
260562,2017,14.917317,43.192787,120
260659,2018,13.5,44.0,115
260670,2018,14.917317,43.192787,120
260675,2018,14.797812,42.954516,551
260677,2018,14.917317,43.192787,111
260706,2018,14.090082,43.179553000000006,166
260725,2018,17.393280999999998,43.463460999999995,151
260750,2018,17.063404000000002,43.914882,1300
260799,2018,14.797812,42.954516,132
260839,2019,16.172261,43.472034,201
260849,2019,13.922541,44.76827,113
260870,2019,13.91426,44.62774,120
260892,2019,17.063404000000002,43.914882,200
260893,2019,14.542742,44.405145000000005,156
260940,2020,15.460977,45.325301,116
261022,2020,16.061449,44.810124,199
261026,2020,15.5,47.5,220
261631,2015,15.354722,44.206666999999996,146
261842,2008,-19.133333,32.25,214
